T_h,T_ell,n_h,n_ell,sigma_ratio,eps_ell,cap_K_minus_nh,r1_lower,r2_upper,has_real_roots,upper_root_exceeds_cap
1,10,7,1,2.300000000000001,0.0,2.0,0.4105821636415543,10.589417836358447,True,True
1,10,7,1,2.300000000000001,0.25,2.0,0.5058357721885542,10.744164227811446,True,True
1,10,7,1,2.300000000000001,0.5,2.0,0.5982274050997534,10.901772594900248,True,True
1,10,7,1,2.300000000000001,0.75,2.0,0.6878110360402241,11.062188963959777,True,True
1,10,7,1,2.300000000000001,1.0,2.0,0.7746437608439596,11.22535623915604,True,True
1,10,7,1,2.4000000000000012,0.0,2.0,0.392815517985146,10.607184482014855,True,True
1,10,7,1,2.4000000000000012,0.25,2.0,0.48376555031122237,10.766234449688778,True,True
1,10,7,1,2.4000000000000012,0.5,2.0,0.571921205698005,10.928078794301996,True,True
1,10,7,1,2.4000000000000012,0.75,2.0,0.6573416810475852,11.092658318952415,True,True
1,10,7,1,2.4000000000000012,1.0,2.0,0.740088720646833,11.259911279353167,True,True
1,10,7,1,2.5000000000000013,0.0,2.0,0.3765246170202001,10.6234753829798,True,True
1,10,7,1,2.5000000000000013,0.25,2.0,0.46354429448435486,10.786455705515646,True,True
1,10,7,1,2.5000000000000013,0.5,2.0,0.5478369883287968,10.952163011671203,True,True
1,10,7,1,2.5000000000000013,0.75,2.0,0.6294661854106778,11.120533814589322,True,True
1,10,7,1,2.5000000000000013,1.0,2.0,0.7084973778708186,11.291502622129181,True,True
1,10,7,1,2.6000000000000014,0.0,2.0,0.3615327038263487,10.638467296173651,True,True
1,10,7,1,2.6000000000000014,0.25,2.0,0.44494858207877463,10.805051417921225,True,True
1,10,7,1,2.6000000000000014,0.5,2.0,0.5257039487822635,10.974296051217737,True,True
1,10,7,1,2.6000000000000014,0.75,2.0,0.6038657985941231,11.146134201405877,True,True
1,10,7,1,2.6000000000000014,1.0,2.0,0.6795026259105894,11.32049737408941,True,True
1,10,7,1,2.700000000000002,0.0,2.0,0.347690197950409,10.65230980204959,True,True
1,10,7,1,2.700000000000002,0.25,2.0,0.4277896549812059,10.822210345018794,True,True
1,10,7,1,2.700000000000002,0.5,2.0,0.5052936741468113,10.994706325853189,True,True
1,10,7,1,2.700000000000002,0.75,2.0,0.5802721015600314,11.16972789843997,True,True
1,10,7,1,2.700000000000002,1.0,2.0,0.6527958153262379,11.347204184673762,True,True
1,10,7,1,2.8000000000000016,0.0,2.0,0.33486966005973606,10.665130339940264,True,True
1,10,7,1,2.8000000000000016,0.25,2.0,0.4119069367875001,10.8380930632125,True,True
1,10,7,1,2.8000000000000016,0.5,2.0,0.48641214162267943,11.01358785837732,True,True
1,10,7,1,2.8000000000000016,0.75,2.0,0.5584574204658148,11.191542579534186,True,True
1,10,7,1,2.8000000000000016,1.0,2.0,0.6281155208676665,11.371884479132333,True,True
1,10,7,1,2.9000000000000017,0.0,2.0,0.32296183731170114,10.677038162688298,True,True
1,10,7,1,2.9000000000000017,0.25,2.0,0.39716295468060814,10.852837045319392,True,True
1,10,7,1,2.9000000000000017,0.5,2.0,0.46889346756794215,11.031106532432059,True,True
1,10,7,1,2.9000000000000017,0.75,2.0,0.5382273571587,11.2117726428413,True,True
1,10,7,1,2.9000000000000017,1.0,2.0,0.6052388119711853,11.394761188028815,True,True
1,10,7,1,3.0000000000000018,0.0,2.0,0.3118725279088732,10.688127472091127,True,True
1,10,7,1,3.0000000000000018,0.25,2.0,0.38343932274619785,10.866560677253801,True,True
1,10,7,1,3.0000000000000018,0.5,2.0,0.4525949748957272,11.047405025104272,True,True
1,10,7,1,3.0000000000000018,0.75,2.0,0.5194149090256559,11.230585090974344,True,True
1,10,7,1,3.0000000000000018,1.0,2.0,0.5839743969093592,11.416025603090642,True,True
1,10,7,2,1.1,0.0,2.0,1.8001976305812075,20.19980236941879,True,True
1,10,7,2,1.1,0.25,2.0,2.0224435409106576,20.227556459089342,True,True
1,10,7,2,1.1,0.5,2.0,2.2440045222388356,20.255995477761164,True,True
1,10,7,2,1.1,0.75,2.0,2.4648583064016325,20.28514169359837,True,True
1,10,7,2,1.1,1.0,2.0,2.6849818233570577,20.315018176642944,True,True
1,10,7,2,1.2000000000000002,0.0,2.0,1.6369520632079073,20.363047936792093,True,True
1,10,7,2,1.2000000000000002,0.25,2.0,1.8370710058700386,20.412928994129963,True,True
1,10,7,2,1.2000000000000002,0.5,2.0,2.0361065052100074,20.463893494789993,True,True
1,10,7,2,1.2000000000000002,0.75,2.0,2.2340322357713855,20.515967764228613,True,True
1,10,7,2,1.2000000000000002,1.0,2.0,2.430821426391473,20.569178573608525,True,True
1,10,7,2,1.3000000000000003,0.0,2.0,1.5010121996725765,20.498987800327424,True,True
1,10,7,2,1.3000000000000003,0.25,2.0,1.6830595011080813,20.566940498891917,True,True
1,10,7,2,1.3000000000000003,0.5,2.0,1.8637887548563263,20.636211245143674,True,True
1,10,7,2,1.3000000000000003,0.75,2.0,2.043176346913338,20.706823653086662,True,True
1,10,7,2,1.3000000000000003,1.0,2.0,2.2211986848432925,20.778801315156706,True,True
1,10,7,2,1.4000000000000004,0.0,2.0,1.3860220809192914,20.61397791908071,True,True
1,10,7,2,1.4000000000000004,0.25,2.0,1.553021737532891,20.69697826246711,True,True
1,10,7,2,1.4000000000000004,0.5,2.0,1.7185670392267731,20.781432960773227,True,True
1,10,7,2,1.4000000000000004,0.75,2.0,1.8826393497567881,20.867360650243214,True,True
1,10,7,2,1.4000000000000004,1.0,2.0,2.04522040749457,20.95477959250543,True,True
1,10,7,2,1.5000000000000007,0.0,2.0,1.2874651437776894,20.712534856222312,True,True
1,10,7,2,1.5000000000000007,0.25,2.0,1.441734796567843,20.808265203432157,True,True
1,10,7,2,1.5000000000000007,0.5,2.0,1.5944748114529421,20.90552518854706,True,True
1,10,7,2,1.5000000000000007,0.75,2.0,1.745671968754344,21.004328031245656,True,True
1,10,7,2,1.5000000000000007,1.0,2.0,1.8953136438507254,21.104686356149273,True,True
1,10,7,2,1.6000000000000005,0.0,2.0,1.2020410288672885,20.79795897113271,True,True
1,10,7,2,1.6000000000000005,0.25,2.0,1.3453975029656746,20.904602497034325,True,True
1,10,7,2,1.6000000000000005,0.5,2.0,1.4871879051166825,21.012812094883316,True,True
1,10,7,2,1.6000000000000005,0.75,2.0,1.6274041425590493,21.12259585744095,True,True
1,10,7,2,1.6000000000000005,1.0,2.0,1.7660388330341075,21.23396116696589,True,True
1,10,7,2,1.7000000000000006,0.0,2.0,1.127280605866785,20.872719394133213,True,True
1,10,7,2,1.7000000000000006,0.25,2.0,1.2611753480353336,20.988824651964666,True,True
1,10,7,2,1.7000000000000006,0.5,2.0,1.393492743668391,21.10650725633161,True,True
1,10,7,2,1.7000000000000006,0.75,2.0,1.5242292776895159,21.225770722310486,True,True
1,10,7,2,1.7000000000000006,1.0,2.0,1.653382187119215,21.346617812880787,True,True
1,10,7,2,1.8000000000000005,0.0,2.0,1.061298989416283,20.938701010583717,True,True
1,10,7,2,1.8000000000000005,0.25,2.0,1.1869103948495212,21.06308960515048,True,True
1,10,7,2,1.8000000000000005,0.5,2.0,1.31094963176953,21.18905036823047,True,True
1,10,7,2,1.8000000000000005,0.75,2.0,1.4334171559834363,21.316582844016565,True,True
1,10,7,2,1.8000000000000005,1.0,2.0,1.5543141681095367,21.445685831890465,True,True
1,10,7,2,1.9000000000000008,0.0,2.0,1.0026319252989069,20.997368074701093,True,True
1,10,7,2,1.9000000000000008,0.25,2.0,1.1209301045182514,21.12906989548175,True,True
1,10,7,2,1.9000000000000008,0.5,2.0,1.2376720725739414,21.262327927426057,True,True
1,10,7,2,1.9000000000000008,0.75,2.0,1.352861676321396,21.397138323678604,True,True
1,10,7,2,1.9000000000000008,1.0,2.0,1.4665034692995,21.5334965307005,True,True
1,10,7,2,2.000000000000001,0.0,2.0,0.95012437887911,21.04987562112089,True,True
1,10,7,2,2.000000000000001,0.25,2.0,1.0619177187106335,21.18808228128937,True,True
1,10,7,2,2.000000000000001,0.5,2.0,1.1721778146268136,21.327822185373186,True,True
1,10,7,2,2.000000000000001,0.75,2.0,1.2809113833887906,21.46908861661121,True,True
1,10,7,2,2.000000000000001,1.0,2.0,1.3881257919216576,21.61187420807834,True,True
1,10,7,2,2.100000000000001,0.0,2.0,0.9028528310031572,21.09714716899684,True,True
1,10,7,2,2.100000000000001,0.25,2.0,1.008822185655859,21.24117781434414,True,True
1,10,7,2,2.100000000000001,0.5,2.0,1.1132857300564982,21.386714269943504,True,True
1,10,7,2,2.100000000000001,0.75,2.0,1.216252596430806,21.533747403569194,True,True
1,10,7,2,2.100000000000001,1.0,2.0,1.317732500637618,21.682267499362382,True,True
1,10,7,2,2.200000000000001,0.0,2.0,0.8600699303110666,21.139930069688933,True,True
1,10,7,2,2.200000000000001,0.25,2.0,0.9607941999655196,21.28920580003448,True,True
1,10,7,2,2.200000000000001,0.5,2.0,1.0600428228217122,21.439957177178286,True,True
1,10,7,2,2.200000000000001,0.75,2.0,1.1578269565402763,21.592173043459724,True,True
1,10,7,2,2.200000000000001,1.0,2.0,1.2541582714121162,21.745841728587884,True,True
1,10,7,2,2.300000000000001,0.0,2.0,0.8211643272831086,21.178835672716893,True,True
1,10,7,2,2.300000000000001,0.25,2.0,0.9171399104074869,21.332860089592515,True,True
1,10,7,2,2.300000000000001,0.5,2.0,1.0116715443771085,21.48832845562289,True,True
1,10,7,2,2.300000000000001,0.75,2.0,1.1047720803411991,21.6452279196588,True,True
1,10,7,2,2.300000000000001,1.0,2.0,1.1964548101995067,21.803545189800495,True,True
1,10,7,2,2.4000000000000012,0.0,2.0,0.785631035970292,21.21436896402971,True,True
1,10,7,2,2.4000000000000012,0.25,2.0,0.8772868404702105,21.372713159529788,True,True
1,10,7,2,2.4000000000000012,0.5,2.0,0.9675311006224447,21.532468899377555,True,True
1,10,7,2,2.4000000000000012,0.75,2.0,1.0563780797369393,21.693621920263062,True,True
1,10,7,2,2.4000000000000012,1.0,2.0,1.14384241139601,21.856157588603992,True,True
1,10,7,2,2.5000000000000013,0.0,2.0,0.7530492340404003,21.2469507659596,True,True
1,10,7,2,2.5000000000000013,0.25,2.0,0.8407584139616784,21.40924158603832,True,True
1,10,7,2,2.5000000000000013,0.5,2.0,0.9270885889687097,21.572911411031292,True,True
1,10,7,2,2.5000000000000013,0.75,2.0,1.0120551965187037,21.737944803481298,True,True
1,10,7,2,2.5000000000000013,1.0,2.0,1.0956739766575936,21.904326023342406,True,True
1,10,7,2,2.6000000000000014,0.0,2.0,0.7230654076526974,21.276934592347303,True,True
1,10,7,2,2.6000000000000014,0.25,2.0,0.8071546487501706,21.44284535124983,True,True
1,10,7,2,2.6000000000000014,0.5,2.0,0.8898971641575493,21.61010283584245,True,True
1,10,7,2,2.6000000000000014,0.75,2.0,0.9713093641653376,21.778690635834664,True,True
1,10,7,2,2.6000000000000014,1.0,2.0,1.051407897564527,21.948592102435473,True,True
1,10,7,2,2.700000000000002,0.0,2.0,0.695380395900818,21.30461960409918,True,True
1,10,7,2,2.700000000000002,0.25,2.0,0.7761373410730137,21.473862658926986,True,True
1,10,7,2,2.700000000000002,0.5,2.0,0.8555793099624118,21.644420690037588,True,True
1,10,7,2,2.700000000000002,0.75,2.0,0.9337235153153021,21.8162764846847,True,True
1,10,7,2,2.700000000000002,1.0,2.0,1.0105873482936225,21.989412651706377,True,True
1,10,7,2,2.8000000000000016,0.0,2.0,0.6697393201194721,21.330260679880528,True,True
1,10,7,2,2.8000000000000016,0.25,2.0,0.7474185655533674,21.502581434446633,True,True
1,10,7,2,2.8000000000000016,0.5,2.0,0.8238138735750002,21.676186126425,True,True
1,10,7,2,2.8000000000000016,0.75,2.0,0.8989431150292599,21.85105688497074,True,True
1,10,7,2,2.8000000000000016,1.0,2.0,0.9728242832453589,22.02717571675464,True,True
1,10,7,2,2.9000000000000017,0.0,2.0,0.6459236746234023,21.354076325376596,True,True
1,10,7,2,2.9000000000000017,0.25,2.0,0.7207516551800026,21.529248344819997,True,True
1,10,7,2,2.9000000000000017,0.5,2.0,0.7943259093612163,21.705674090638784,True,True
1,10,7,2,2.9000000000000017,0.75,2.0,0.8666648436290973,21.883335156370904,True,True
1,10,7,2,2.9000000000000017,1.0,2.0,0.9377869351358843,22.062213064864117,True,True
1,10,7,2,3.0000000000000018,0.0,2.0,0.6237450558177464,21.376254944182254,True,True
1,10,7,2,3.0000000000000018,0.25,2.0,0.6959240581919239,21.554075941808076,True,True
1,10,7,2,3.0000000000000018,0.5,2.0,0.7668786454923957,21.733121354507603,True,True
1,10,7,2,3.0000000000000018,0.75,2.0,0.8366276557208945,21.913372344279104,True,True
1,10,7,2,3.0000000000000018,1.0,2.0,0.9051899497914544,22.094810050208544,True,True
1,10,7,3,1.1,0.0,2.0,2.7002964458718104,30.29970355412819,True,True
1,10,7,3,1.1,0.25,2.0,2.922654895470032,30.327345104529968,True,True
1,10,7,3,1.1,0.5,2.0,3.1445615820196906,30.35543841798031,True,True
1,10,7,3,1.1,0.75,2.0,3.3660067833582517,30.38399321664175,True,True
1,10,7,3,1.1,1.0,2.0,3.5869805446688883,30.41301945533111,True,True
1,10,7,3,1.2000000000000002,0.0,2.0,2.455428094811861,30.54457190518814,True,True
1,10,7,3,1.2000000000000002,0.25,2.0,2.655725680981135,30.594274319018865,True,True
1,10,7,3,1.2000000000000002,0.5,2.0,2.855306768409747,30.644693231590253,True,True
1,10,7,3,1.2000000000000002,0.75,2.0,3.054159757815011,30.69584024218499,True,True
1,10,7,3,1.2000000000000002,1.0,2.0,3.2522729151324796,30.74772708486752,True,True
1,10,7,3,1.3000000000000003,0.0,2.0,2.2515182995088647,30.748481700491133,True,True
1,10,7,3,1.3000000000000003,0.25,2.0,2.433783526420294,30.816216473579708,True,True
1,10,7,3,1.3000000000000003,0.5,2.0,2.615175302439395,30.884824697560603,True,True
1,10,7,3,1.3000000000000003,0.75,2.0,2.7956831322844895,30.954316867715512,True,True
1,10,7,3,1.3000000000000003,1.0,2.0,2.9752965203428374,31.024703479657163,True,True
1,10,7,3,1.4000000000000004,0.0,2.0,2.079033121378938,30.920966878621062,True,True
1,10,7,3,1.4000000000000004,0.25,2.0,2.246273774873421,31.003726225126577,True,True
1,10,7,3,1.4000000000000004,0.5,2.0,2.4125490410603323,31.08745095893967,True,True
1,10,7,3,1.4000000000000004,0.75,2.0,2.577850558840158,31.172149441159842,True,True
1,10,7,3,1.4000000000000004,1.0,2.0,2.742170070949987,31.25782992905001,True,True
1,10,7,3,1.5000000000000007,0.0,2.0,1.9311977156665332,31.068802284333465,True,True
1,10,7,3,1.5000000000000007,0.25,2.0,2.0857213039986053,31.164278696001396,True,True
1,10,7,3,1.5000000000000007,0.5,2.0,2.2392281390685476,31.260771860931452,True,True
1,10,7,3,1.5000000000000007,0.75,2.0,2.391712217179414,31.358287782820586,True,True
1,10,7,3,1.5000000000000007,1.0,2.0,2.543167705199039,31.45683229480096,True,True
1,10,7,3,1.6000000000000005,0.0,2.0,1.803061543300931,31.19693845669907,True,True
1,10,7,3,1.6000000000000005,0.25,2.0,1.9466783997624564,31.303321600237545,True,True
1,10,7,3,1.6000000000000005,0.5,2.0,2.0892530886042504,31.410746911395748,True,True
1,10,7,3,1.6000000000000005,0.75,2.0,2.230781857675023,31.519218142324977,True,True
1,10,7,3,1.6000000000000005,1.0,2.0,2.371261161672205,31.628738838327795,True,True
1,10,7,3,1.7000000000000006,0.0,2.0,1.6909209088001766,31.309079091199823,True,True
1,10,7,3,1.7000000000000006,0.25,2.0,1.825078249411943,31.424921750588055,True,True
1,10,7,3,1.7000000000000006,0.5,2.0,1.9581848944205955,31.541815105579403,True,True
1,10,7,3,1.7000000000000006,0.75,2.0,2.0902391155025875,31.659760884497413,True,True
1,10,7,3,1.7000000000000006,1.0,2.0,2.2212394056239493,31.778760594376052,True,True
1,10,7,3,1.8000000000000005,0.0,2.0,1.5919484841244262,31.408051515875574,True,True
1,10,7,3,1.8000000000000005,0.25,2.0,1.7178219191782187,31.53217808082178,True,True
1,10,7,3,1.8000000000000005,0.5,2.0,1.8426472280734334,31.65735277192657,True,True
1,10,7,3,1.8000000000000005,0.75,2.0,1.9664244476542958,31.783575552345702,True,True
1,10,7,3,1.8000000000000005,1.0,2.0,2.08915383576997,31.91084616423003,True,True
1,10,7,3,1.9000000000000008,0.0,2.0,1.5039478879483603,31.49605211205164,True,True
1,10,7,3,1.9000000000000008,0.25,2.0,1.6225056898422459,31.627494310157754,True,True
1,10,7,3,1.9000000000000008,0.5,2.0,1.7400252463482406,31.75997475365176,True,True
1,10,7,3,1.9000000000000008,0.75,2.0,1.8565081088609112,31.89349189113909,True,True
1,10,7,3,1.9000000000000008,1.0,2.0,1.9719560400177851,32.02804395998221,True,True
1,10,7,3,2.000000000000001,0.0,2.0,1.4251865683186633,31.574813431681335,True,True
1,10,7,3,2.000000000000001,0.25,2.0,1.5372359178041215,31.71276408219588,True,True
1,10,7,3,2.000000000000001,0.5,2.0,1.6482616894610427,31.851738310538956,True,True
1,10,7,3,2.000000000000001,0.75,2.0,1.7582667219402186,31.991733278059783,True,True
1,10,7,3,2.000000000000001,1.0,2.0,1.8672540495784435,32.13274595042156,True,True
1,10,7,3,2.100000000000001,0.0,2.0,1.3542792465047349,31.645720753495265,True,True
1,10,7,3,2.100000000000001,0.25,2.0,1.4605002202041426,31.789499779795857,True,True
1,10,7,3,2.100000000000001,0.5,2.0,1.5657153609397838,31.934284639060216,True,True
1,10,7,3,2.100000000000001,0.75,2.0,1.6699285950847482,32.08007140491525,True,True
1,10,7,3,2.100000000000001,1.0,2.0,1.7731440258619742,32.226855974138026,True,True
1,10,7,3,2.200000000000001,0.0,2.0,1.2901048954665981,31.709895104533402,True,True
1,10,7,3,2.200000000000001,0.25,2.0,1.391075909936463,31.85892409006354,True,True
1,10,7,3,2.200000000000001,0.5,2.0,1.4910607422164723,32.008939257783524,True,True
1,10,7,3,2.200000000000001,0.75,2.0,1.5900642342325693,32.15993576576743,True,True
1,10,7,3,2.200000000000001,1.0,2.0,1.6880913843327328,32.311908615667264,True,True
1,10,7,3,2.300000000000001,0.0,2.0,1.2317464909246638,31.768253509075336,True,True
1,10,7,3,2.300000000000001,0.25,2.0,1.3279636644161066,31.922036335583893,True,True
1,10,7,3,2.300000000000001,0.5,2.0,1.4232154028655906,32.076784597134406,True,True
1,10,7,3,2.300000000000001,0.75,2.0,1.5175073165656645,32.23249268343434,True,True
1,10,7,3,2.300000000000001,1.0,2.0,1.6108451513242041,32.389154848675794,True,True
1,10,7,3,2.4000000000000012,0.0,2.0,1.1784465539554372,31.82155344604456,True,True
1,10,7,3,2.4000000000000012,0.25,2.0,1.2703386556394545,31.979661344360544,True,True
1,10,7,3,2.4000000000000012,0.5,2.0,1.3612866034876063,32.138713396512394,True,True
1,10,7,3,2.4000000000000012,0.75,2.0,1.451296650933667,32.29870334906633,True,True
1,10,7,3,2.4000000000000012,1.0,2.0,1.5403751662596932,32.45962483374031,True,True
1,10,7,3,2.5000000000000013,0.0,2.0,1.1295738510606022,31.870426148939398,True,True
1,10,7,3,2.5000000000000013,0.25,2.0,1.2175139948140785,32.03248600518592,True,True
1,10,7,3,2.5000000000000013,0.5,2.0,1.304531408856512,32.19546859114349,True,True
1,10,7,3,2.5000000000000013,0.75,2.0,1.3906328834530655,32.359367116546935,True,True
1,10,7,3,2.5000000000000013,1.0,2.0,1.4758253037399758,32.524174696260026,True,True
1,10,7,3,2.6000000000000014,0.0,2.0,1.0845981114790462,31.915401888520954,True,True
1,10,7,3,2.6000000000000014,0.25,2.0,1.1689130113731565,32.08108698862684,True,True
1,10,7,3,2.6000000000000014,0.5,2.0,1.2523264773261964,32.24767352267381,True,True
1,10,7,3,2.6000000000000014,0.75,2.0,1.334845746236324,32.415154253763674,True,True
1,10,7,3,2.6000000000000014,1.0,2.0,1.4164781308539283,32.58352186914607,True,True
1,10,7,3,2.700000000000002,0.0,2.0,1.0430705938512261,31.956929406148774,True,True
1,10,7,3,2.700000000000002,0.25,2.0,1.1240479683056588,32.12595203169434,True,True
1,10,7,3,2.700000000000002,0.5,2.0,1.2041448896784335,32.29585511032157,True,True
1,10,7,3,2.700000000000002,0.75,2.0,1.2833689649436177,32.46663103505638,True,True
1,10,7,3,2.700000000000002,1.0,2.0,1.361727859013465,32.63827214098654,True,True
1,10,7,3,2.8000000000000016,0.0,2.0,1.0046089801792064,31.995391019820794,True,True
1,10,7,3,2.8000000000000016,0.25,2.0,1.082503532940036,32.16749646705996,True,True
1,10,7,3,2.8000000000000016,0.5,2.0,1.1595381723311338,32.34046182766887,True,True
1,10,7,3,2.8000000000000016,0.75,2.0,1.2357208103624995,32.5142791896375,True,True
1,10,7,3,2.8000000000000016,1.0,2.0,1.3110594002381042,32.68894059976189,True,True
1,10,7,3,2.9000000000000017,0.0,2.0,0.9688855119351043,32.031114488064894,True,True
1,10,7,3,2.9000000000000017,0.25,2.0,1.0439238065906498,32.20607619340935,True,True
1,10,7,3,2.9000000000000017,0.5,2.0,1.1181222033859317,32.38187779661407,True,True
1,10,7,3,2.9000000000000017,0.75,2.0,1.1914888640418226,32.55851113595818,True,True
1,10,7,3,2.9000000000000017,1.0,2.0,1.2640319759103331,32.735968024089665,True,True
1,10,7,3,3.0000000000000018,0.0,2.0,0.9356175837266196,32.06438241627338,True,True
1,10,7,3,3.0000000000000018,0.25,2.0,1.0080020490492476,32.241997950950754,True,True
1,10,7,3,3.0000000000000018,0.5,2.0,1.0795660557851807,32.42043394421482,True,True
1,10,7,3,3.0000000000000018,0.75,2.0,1.1503179682385944,32.599682031761404,True,True
1,10,7,3,3.0000000000000018,1.0,2.0,1.2202661619404989,32.7797338380595,True,True
2,5,4,1,1.1,0.0,5.0,0.8613084183628567,2.6386915816371435,True,False
2,5,4,1,1.1,0.25,5.0,1.0535890741590364,2.6964109258409636,True,False
2,5,4,1,1.1,0.5,5.0,1.2312938852141924,2.7687061147858074,True,False
2,5,4,1,1.1,0.75,5.0,1.3912750701200938,2.858724929879906,True,False
2,5,4,1,1.1,1.0,5.0,1.5309412718383464,2.9690587281616536,True,False
2,5,4,1,1.2000000000000002,0.0,5.0,0.7604714927468401,2.73952850725316,True,False
2,5,4,1,1.2000000000000002,0.25,5.0,0.920296730217533,2.829703269782467,True,False
2,5,4,1,1.2000000000000002,0.5,5.0,1.0645856533065143,2.9354143466934857,True,False
2,5,4,1,1.2000000000000002,0.75,5.0,1.192373779766692,3.057626220233308,True,False
2,5,4,1,1.2000000000000002,1.0,5.0,1.303515275699954,3.196484724300046,True,False
2,5,4,1,1.3000000000000003,0.0,5.0,0.6825623779709293,2.817437622029071,True,False
2,5,4,1,1.3000000000000003,0.25,5.0,0.8205907596412829,2.929409240358717,True,False
2,5,4,1,1.3000000000000003,0.5,5.0,0.9438822909426166,3.0561177090573834,True,False
2,5,4,1,1.3000000000000003,0.75,5.0,1.0525073964752085,3.1974926035247915,True,False
2,5,4,1,1.3000000000000003,1.0,5.0,1.1471191570046406,3.3528808429953596,True,False
2,5,4,1,1.4000000000000004,0.0,5.0,0.6200505700316874,2.8799494299683124,True,False
2,5,4,1,1.4000000000000004,0.25,5.0,0.7420912910312927,3.0079087089687073,True,False
2,5,4,1,1.4000000000000004,0.5,5.0,0.8504659328977799,3.14953406710222,True,False
2,5,4,1,1.4000000000000004,0.75,5.0,0.9457523584929246,3.304247641507075,True,False
2,5,4,1,1.4000000000000004,1.0,5.0,1.028905643051517,3.471094356948483,True,False
2,5,4,1,1.5000000000000007,0.0,5.0,0.5685460934368476,2.9314539065631524,True,False
2,5,4,1,1.5000000000000007,0.25,5.0,0.6782161153045771,3.0717838846954226,True,False
2,5,4,1,1.5000000000000007,0.5,5.0,0.7752551286084106,3.2247448713915894,True,False
2,5,4,1,1.5000000000000007,0.75,5.0,0.8605007578755397,3.3894992421244603,True,False
2,5,4,1,1.5000000000000007,1.0,5.0,0.9350221801617078,3.564977819838292,True,False
2,5,4,1,1.6000000000000005,0.0,5.0,0.5252551286084108,2.9747448713915894,True,False
2,5,4,1,1.6000000000000005,0.25,5.0,0.6249999999999998,3.125,True,False
2,5,4,1,1.6000000000000005,0.5,5.0,0.7130462323766247,3.286953767623375,True,False
2,5,4,1,1.6000000000000005,0.75,5.0,0.7903652184960859,3.4596347815039143,True,False
2,5,4,1,1.6000000000000005,1.0,5.0,0.8580589092924942,3.6419410907075056,True,False
2,5,4,1,1.7000000000000006,0.0,5.0,0.48829014242343227,3.0117098575765677,True,False
2,5,4,1,1.7000000000000006,0.25,5.0,0.5798591945729015,3.1701408054270983,True,False
2,5,4,1,1.7000000000000006,0.5,5.0,0.6605532309722704,3.3394467690277296,True,False
2,5,4,1,1.7000000000000006,0.75,5.0,0.7314091029877903,3.51859089701221,True,False
2,5,4,1,1.7000000000000006,1.0,5.0,0.7935235911928522,3.7064764088071476,True,False
2,5,4,1,1.8000000000000005,0.0,5.0,0.4563187753116644,3.043681224688336,True,False
2,5,4,1,1.8000000000000005,0.25,5.0,0.5410157838681562,3.208984216131844,True,False
2,5,4,1,1.8000000000000005,0.5,5.0,0.6155626895136539,3.384437310486346,True,False
2,5,4,1,1.8000000000000005,0.75,5.0,0.6810230457363782,3.568976954263622,True,False
2,5,4,1,1.8000000000000005,1.0,5.0,0.7384702377319119,3.761529762268088,True,False
2,5,4,1,1.9000000000000008,0.0,5.0,0.4283682334644834,3.071631766535517,True,False
2,5,4,1,1.9000000000000008,0.25,5.0,0.5071958627439608,3.242804137256039,True,False
2,5,4,1,1.9000000000000008,0.5,5.0,0.5765128067054186,3.4234871932945814,True,False
2,5,4,1,1.9000000000000008,0.75,5.0,0.637386669509636,3.612613330490364,True,False
2,5,4,1,1.9000000000000008,1.0,5.0,0.6908588734076764,3.8091411265923236,True,False
2,5,4,1,2.000000000000001,0.0,5.0,0.40370879821637384,3.096291201783626,True,False
2,5,4,1,2.000000000000001,0.25,5.0,0.47745751406263137,3.2725424859373686,True,False
2,5,4,1,2.000000000000001,0.5,5.0,0.5422620262886746,3.4577379737113256,True,False
2,5,4,1,2.000000000000001,0.75,5.0,0.5991805480332868,3.650819451966713,True,False
2,5,4,1,2.000000000000001,1.0,5.0,0.6492189406417876,3.850781059358212,True,False
2,5,4,1,2.100000000000001,0.0,5.0,0.38178078893628675,3.118219211063713,True,False
2,5,4,1,2.100000000000001,0.25,5.0,0.4510864626302751,3.298913537369725,True,False
2,5,4,1,2.100000000000001,0.5,5.0,0.5119523817143099,3.48804761828569,True,False
2,5,4,1,2.100000000000001,0.75,5.0,0.565419393982258,3.684580606017742,True,False
2,5,4,1,2.100000000000001,1.0,5.0,0.6124568344475252,3.887543165552475,True,False
2,5,4,1,2.200000000000001,0.0,5.0,0.3621468508389065,3.1378531491610935,True,False
2,5,4,1,2.200000000000001,0.25,5.0,0.42752963603897753,3.3224703639610222,True,False
2,5,4,1,2.200000000000001,0.5,5.0,0.4849242443182762,3.515075755681724,True,False
2,5,4,1,2.200000000000001,0.75,5.0,0.5353495238375079,3.7146504761624923,True,False
2,5,4,1,2.200000000000001,1.0,5.0,0.5797387248478971,3.920261275152103,True,False
2,5,4,1,2.300000000000001,0.0,5.0,0.3444597201570956,3.1555402798429046,True,False
2,5,4,1,2.300000000000001,0.25,5.0,0.4063511829487323,3.3436488170512675,True,False
2,5,4,1,2.300000000000001,0.5,5.0,0.46066078546952327,3.539339214530477,True,False
2,5,4,1,2.300000000000001,0.75,5.0,0.508382826097495,3.741617173902505,True,False
2,5,4,1,2.300000000000001,1.0,5.0,0.5504156518366792,3.949584348163321,True,False
2,5,4,1,2.4000000000000012,0.0,5.0,0.3284398242306681,3.171560175769332,True,False
